"GSM1873688","GSM1873721","GSM1873744","GSM1873750","GSM1873753","GSM1873754","GSM1873757","GSM1873758","GSM1873765","GSM1873777","GSM1873779","GSM1873780","GSM1873788","GSM1873792","GSM1873795","GSM1873797","GSM1873800","GSM1873805","GSM1873807","GSM1873809","GSM1873815","GSM1873817","GSM1873818","GSM1873823","GSM1873825","GSM1873829","GSM1873830","GSM1873832","GSM1873836","GSM1873845","GSM1873846","GSM1873847","GSM1873853","GSM1873856","GSM1873863","GSM1873864","GSM1873867","GSM1873871","GSM1873874","GSM1873882","GSM1873883","GSM1873886","GSM1873897","GSM1873898","GSM1873902","GSM1873904","GSM1873907","GSM1873910","GSM1873911","GSM1873912","GSM1873913","GSM1873914","GSM1873915","GSM1873916","GSM1873917","GSM1873918","GSM1873919","GSM1873920","GSM1873921","GSM1873922","GSM1873924","GSM1873926","GSM1873928","GSM1873930"
"cg14301030",0.573548357657064,0.160336435069786,0.380282523435185,0.189232532618626,0.675674507705484,0.824324426316002,0.795869373414446,0.465388791727971,0.468972448313992,0.0668742119268215,0.177832977677636,0.271238164580148,0.46263393122353,0.797618152191171,0.910807159147574,0.543671255746087,0.371172600756965,0.200505568613462,0.237275281357241,0.612428497585385,0.353138748668209,0.21631757386728,0.322192918104646,0.849093700149992,0.812530857125955,0.820991571464284,0.781892995572944,0.274534398626503,0.828297262237711,0.304267841391196,0.1247626355743,0.115702289419823,0.459997194578853,0.14665339675183,0.259359153213165,0.213301473621382,0.79593369056853,0.314274714020985,0.330516875497258,0.265081573532737,0.159766576096911,0.380519231259592,0.220471916667363,0.21766207045303,0.116300792252729,0.198383893743822,0.398580938662863,0.161822302033038,0.230550629406174,0.200155865127819,0.592212711511579,0.252889319137434,0.13843536186208,0.204721006010349,0.272566985469708,0.21638903341567,0.250897798563027,0.180258122933712,0.163047567783536,0.121099055715417,0.307482761383589,0.323404781423349,0.345481406084893,0.70198833412606
"cg09859564",0.959684671920532,0.907711048621104,0.963535086053388,0.924226834586298,0.797896299051539,0.773539656150309,0.828697443434169,0.919251441103884,0.893830860623521,0.952771529279576,0.909256601174325,0.928986654049008,0.922087627572225,0.935718929670558,0.893760886032744,0.918360365085627,0.813819983921509,0.93721994277645,0.908270103940183,0.926706549921536,0.94260213970429,0.909649569045292,0.956480524073875,0.661114185383765,0.923823430757517,0.871584313172611,0.884676880227316,0.949948157168962,0.725040225906948,0.935082707062353,0.941468781411208,0.945155760452408,0.947528477617591,0.936384676650418,0.896136793707996,0.903481418219546,0.841587230780586,0.919386648647013,0.941246582367408,0.91562660311943,0.911406399386347,0.908918945647602,0.944874525001448,0.94369972283648,0.941006465038338,0.92264201581185,0.915940942548125,0.918589349195691,0.934397555334979,0.93234636253386,0.819052898061909,0.926579731335095,0.912250828659539,0.94460093487869,0.959153229472042,0.947506059382556,0.915097949645652,0.931846924804625,0.948652632916679,0.923404200544959,0.934020089963583,0.955905854826162,0.918948907759233,0.970358919487814
"cg18570800",0.909416744034655,0.912425061904377,0.9284117428859,0.863323591610313,0.943018417494111,0.940258685618653,0.92161865097549,0.939942720018027,0.932954526375068,0.927681284248986,0.915930840675796,0.928085004644835,0.897895437957383,0.932340105052885,0.927576716124021,0.863810704606651,0.925254302671673,0.916156165122667,0.921570448431145,0.66826827507162,0.953439143183716,0.863508639466722,0.928207051638622,0.935326098156588,0.912846484992173,0.920140089779261,0.936892368551916,0.903840855345076,0.934767494883578,0.901805944822741,0.909485535351511,0.936666009288661,0.940138020937018,0.926979278574557,0.665415275741709,0.913304298126411,0.913655934705868,0.933548173484008,0.939719186225348,0.919938582263881,0.922071790516509,0.929412328010571,0.888270813366355,0.850954976993757,0.880022577508249,0.797905720893269,0.928159518943653,0.928762194156059,0.906340706188753,0.91796719660017,0.887838877006458,0.922815106056745,0.958562023163233,0.915032186552962,0.906971132144884,0.906255604133497,0.821397593978711,0.911209300116446,0.943902897026118,0.849927855427205,0.918482354341242,0.928272971813694,0.932832045458915,0.90152505442544
"cg25571941",0.967527664371973,0.946571584108286,0.940915025831524,0.968237670898048,0.977826426489611,0.968288515462838,0.96048876775266,0.941441474337218,0.942107457436361,0.965263202921345,0.958091546668227,0.963113191391466,0.969000294920333,0.960356066763072,0.957657445385705,0.975671802372977,0.975078226235917,0.973029232950502,0.959028300564285,0.961300845878067,0.964988434526999,0.964800532674474,0.967349436699351,0.965145170064073,0.95181363371919,0.957316268775889,0.949860319744255,0.967941789627832,0.973229382606123,0.971545198168573,0.973003138568043,0.96534023293008,0.966631472324411,0.952705341355084,0.967632913761221,0.96135042371035,0.97277546060612,0.96647999792075,0.970574982724188,0.955230105813921,0.97043231247937,0.972308719558239,0.9659845488497,0.971042713156993,0.956463594727125,0.960024730568738,0.977555054877408,0.956798149940801,0.924724225132774,0.941381758559329,0.976079854228249,0.973874648368006,0.951971166247551,0.973850637730128,0.953799568462288,0.958479165353825,0.970012729985623,0.970794119084875,0.955093966815336,0.973488948062694,0.952204417202269,0.978642411792723,0.963966507607645,0.941952883705776
"cg10620767",0.966954123290511,0.960746473913738,0.907454994411258,0.970763723570805,0.967037389886106,0.983302899791047,0.986414407688672,0.971541461736492,0.957385381182207,0.96195032077667,0.971079821718195,0.960113384404503,0.967293424559414,0.978164913834057,0.967115055877763,0.972790156664248,0.986728777959364,0.958622117465524,0.985382335939167,0.974448068658195,0.966803806278527,0.9685088262427,0.959975298900793,0.967163708008878,0.962980056077738,0.9508344255224,0.958400832289646,0.9767123572453,0.976643462700776,0.97420000419142,0.969592340084384,0.928210312665939,0.973501592449606,0.950321530864948,0.943925902955131,0.970398104289596,0.955593921909365,0.955120977671331,0.967816462078826,0.959830067901249,0.968915989959572,0.953442439108502,0.969571209344777,0.954236366818225,0.974448723146,0.975040873126747,0.9572213269888,0.971906079799107,0.958844838511056,0.963684082906667,0.961105279392323,0.980150368969224,0.965367162936227,0.959426565128682,0.955280427007304,0.959367997816352,0.95931657349177,0.9541904568266,0.945920410849508,0.970276309033307,0.978622209963262,0.959807314540904,0.966879612941809,0.970674644155085
"cg09554836",0.938465721284755,0.937199267650245,0.94532776715859,0.928761844671237,0.972561374169936,0.957096198662749,0.966207873575496,0.969206859112404,0.927641390370625,0.950856884219811,0.956239107887319,0.95029467641919,0.968752595301361,0.94639667370556,0.96248122730144,0.921764929424719,0.973608540760731,0.973402702278611,0.953196088933352,0.960794073771997,0.940525461200268,0.961189787361991,0.961604517967661,0.964521129409464,0.951054268410223,0.961056547618478,0.942748218722249,0.956754891268492,0.941921835723009,0.949999218096525,0.94311941789913,0.971178762042203,0.974281703907216,0.937378500175523,0.935647375740025,0.941454520441128,0.936948214702345,0.936869310976424,0.982499782499293,0.948824542626912,0.934527630434932,0.941070419406502,0.963167779991561,0.972252986195131,0.852509618778635,0.924403256157689,0.943022813252255,0.936443349683613,0.920106649609895,0.929082891927589,0.947383274212507,0.950997450577498,0.947448906076731,0.95122972555314,0.948245241226784,0.966748944483086,0.92019462847576,0.924292496812311,0.98158689038719,0.968428116061109,0.952620678188405,0.96151953009745,0.954160726164538,0.950746597167301
"cg08741923",0.960463533813166,0.929563616485374,0.959836372320584,0.965592989516802,0.975348536175923,0.965421542660897,0.962335891739495,0.978075108767815,0.97237149092638,0.973275607396417,0.967554778550768,0.972346289092422,0.975873925595529,0.98190823760716,0.982683759220425,0.964694417236772,0.97816955660306,0.972582754676549,0.973703255327602,0.967085756022007,0.96249148343112,0.969004307602568,0.971179133453342,0.971504413921697,0.971663432428247,0.988145533276371,0.96166353478091,0.972913941881328,0.96991347787327,0.96514658997635,0.970689292346155,0.970977455930759,0.968029419642009,0.967999727260702,0.977142503386722,0.961075702202163,0.956323905437255,0.965588912266412,0.971521773386999,0.959172789083982,0.966633419637093,0.971153215284145,0.976809979555082,0.959591733333596,0.967111821092424,0.975374606880914,0.972091797812207,0.960339380880788,0.96959573313116,0.966355224081539,0.972040351177363,0.954444836207921,0.976200034690791,0.972949597724549,0.97872479615085,0.97246340540554,0.963069108244741,0.955355141645447,0.969006237929107,0.968034859688011,0.95889937454351,0.970825320450743,0.968011887583044,0.978544740438596
"cg18308877",0.8451746,0.7032332,0.8620847,0.8569849,0.8580669,0.8678629,0.8951586,0.9010714,0.8826419,0.8551656,0.8732323,0.8614191,0.8381618,0.842749,0.8773885,0.867098,0.8855823,0.858111,0.8940903,0.885119,0.8649518,0.8784047,0.877409,0.810872,0.8675159,0.8674265,0.8319273,0.7655265,0.8591983,0.8779468,0.8296769,0.917814,0.8621936,0.8721493,0.8947958,0.8436612,0.7902275,0.7936401,0.9123581,0.7986907,0.877551,0.8540965,0.8764125,0.8790679,0.8990769,0.9026893,0.895721,0.8714214,0.9030521,0.8514401,0.8254247,0.7877193,0.8986562,0.86733,0.8706767,0.9297071,0.8304207,0.8812237,0.8382701,0.8022409,0.8730581,0.8913489,0.8923077,0.8609053
"cg05611731",0.819059339980172,0.847948242329687,0.827528731279563,0.8819970531586,0.890915595989869,0.893616279919544,0.862745474323795,0.888809459463366,0.88748277638066,0.866843522072357,0.875273713221584,0.890026645793294,0.867227100140741,0.88230393320154,0.89414178977513,0.854658278511714,0.87495340102974,0.898126401037162,0.883422757749052,0.895138944562345,0.898717136225634,0.893456969829845,0.914303309907144,0.896165320344269,0.894253567712237,0.89415296230076,0.897945635956715,0.863945784574729,0.878318161012646,0.844029207015836,0.867677204877907,0.827689985419269,0.887264907631022,0.867315659472844,0.886484243106781,0.870649218686399,0.846149536752557,0.860700118756954,0.901212265298252,0.884030004513332,0.877178677986983,0.90564866681401,0.896085438236288,0.80234712096747,0.887139116095278,0.854390534764261,0.874541172063825,0.879718499900762,0.893215867678323,0.897075668016482,0.876581246687758,0.874595993980423,0.896264260376499,0.884165249419314,0.871546987046177,0.895186508111801,0.872011872503753,0.890806217309931,0.895396444171946,0.89857301284619,0.89990079069903,0.886647210638163,0.917508840696849,0.878919218718905
"cg17568266",0.776171106711706,0.931464540929432,0.819451069670935,0.875835262506165,0.919508641288003,0.924818779136898,0.903424355821047,0.889512740789978,0.870334508456674,0.925794007002313,0.903538844508878,0.918993395857392,0.916231206846853,0.898994629168326,0.861498145222574,0.833147290730183,0.91892988356361,0.848038389477781,0.922664659603986,0.628995135284451,0.847558187542638,0.926440643089411,0.922239357525855,0.874163541240071,0.907688240531592,0.886505756212951,0.826869664467988,0.894440211273517,0.931714340091842,0.872955232372578,0.893793678188972,0.949418717672611,0.879692470854533,0.922065858417854,0.946802600428543,0.900854090484129,0.860983650959512,0.924841574775258,0.907283179876028,0.906243369765917,0.914487824649933,0.925171576607811,0.876946836336744,0.836576567287874,0.851875074141643,0.839184936495125,0.934074994938773,0.864892506930298,0.879510297970548,0.862965298547765,0.720028795274715,0.770697244879374,0.940424389162797,0.917914414923952,0.907442614216748,0.940603474623668,0.888133920359979,0.917701078574745,0.949123751957843,0.790439302107603,0.898586185980446,0.86121091380087,0.888608730317573,0.914705692251444
"cg03798774",0.942550457658407,0.941985844196173,0.957915502407721,0.946605592842772,0.95478577992216,0.941610645907546,0.948479336867443,0.941805927784802,0.942462053816622,0.938642694577418,0.94089825745648,0.944035981032711,0.944806325023644,0.961008934358795,0.952389365617788,0.938287462605941,0.922746729816646,0.939048878103368,0.950720252793096,0.934337704168635,0.940513541981384,0.947720941812231,0.954712720555083,0.952949992980339,0.944916775499262,0.925781929891228,0.946761482891985,0.933811187445289,0.941713970086706,0.930973332932163,0.936895771784732,0.923000404436857,0.941960356536062,0.922533300926114,0.920608042235725,0.942586863390639,0.934558377979708,0.942241584526376,0.951344831989078,0.933875574113882,0.94223523054598,0.938416644339529,0.949347840443059,0.932814795366491,0.94288322705346,0.936456552871016,0.941963723994737,0.948213067843928,0.940964527040547,0.938547533998779,0.933653182425075,0.944049661638839,0.966430905740201,0.957183541561007,0.95481127347129,0.949349967508616,0.953610274733834,0.94718258365652,0.941125060336115,0.954820836089832,0.953666772926084,0.941319310144827,0.947107157401296,0.957320787566999
"cg04630908",0.8831688,0.9090239,0.9168394,0.926337,0.9644114,0.9205073,0.9142136,0.9162445,0.8976101,0.9390888,0.9081345,0.928125,0.9161223,0.9248391,0.9094321,0.9010531,0.922132,0.9103838,0.9236625,0.9061464,0.9215339,0.9121265,0.9375319,0.912053,0.9222001,0.9174507,0.9271691,0.8982103,0.9354721,0.9150805,0.9213689,0.9478506,0.9290239,0.9137005,0.9177865,0.9371105,0.8682421,0.9128352,0.9038811,0.9154892,0.916442,0.9258809,0.9307867,0.9102109,0.9172837,0.914116,0.9306582,0.8931469,0.8761241,0.9280281,0.8967468,0.9017735,0.9185249,0.9058766,0.8982843,0.9143582,0.9080911,0.9239043,0.9190416,0.9071447,0.9206785,0.9042229,0.9397388,0.9311689
"cg15551781",0.7497845,0.7741849,0.8227695,0.7635792,0.8646854,0.7796711,0.8296943,0.7991383,0.7988922,0.7876816,0.7931316,0.8243699,0.7967362,0.8281841,0.8267981,0.8440325,0.7902169,0.7675763,0.7977359,0.8189211,0.821334,0.8088206,0.8173806,0.841147,0.6706243,0.7910274,0.7905673,0.8230377,0.8621033,0.8469439,0.7743853,0.7210177,0.81233,0.8521659,0.7366513,0.7994886,0.822782,0.7955576,0.7882,0.7642452,0.7863179,0.8210685,0.817055,0.7855373,0.7992262,0.8705573,0.7137114,0.7581999,0.8117387,0.8612064,0.8143141,0.8029459,0.8483846,0.8278821,0.8465977,0.7260863,0.8627679,0.7526084,0.8076438,0.8302125,0.8735072,0.8066915,0.8062226,0.8369989
"cg05484691",0.791844124491191,0.885350242867994,0.826162609425379,0.839493188266532,0.87366920320099,0.890036272719872,0.886898606708287,0.8601997235089,0.882705337503113,0.877373009072709,0.891424102304858,0.874846946295655,0.86113823128832,0.888210070435842,0.920226932319901,0.844158337615888,0.846332985776523,0.843435370041815,0.84140532562993,0.845252737438824,0.888660478875978,0.890859248361958,0.899591092514043,0.876746732874303,0.882267187192691,0.888200859548998,0.857453634269123,0.821948647624428,0.86459056120795,0.83777697811691,0.85077348825948,0.849588616443882,0.847860238673922,0.849685363735168,0.869728193964257,0.879883433677053,0.847326860480047,0.852368775340506,0.875134428364646,0.865258621545777,0.877713632474144,0.873399232319921,0.873276322395795,0.843893665601732,0.833893951713301,0.896559780422873,0.857298633411884,0.826211269556759,0.802782604431638,0.802529330694527,0.866199975166668,0.84470141006174,0.843116424730718,0.854047609521637,0.848115991126449,0.866267127711038,0.837799237281093,0.827723149812721,0.843298006556579,0.829776171872669,0.853361385226967,0.852429015630021,0.863329281533576,0.87476086786647
"cg19082416",0.780855137501152,0.908679123490149,0.899703450655804,0.92858684858194,0.965928848259596,0.937841183197851,0.944521267454711,0.889015272332548,0.918886770718639,0.942030640909102,0.931981141687267,0.937836352065334,0.937546660391195,0.954638779858365,0.963592314610515,0.848706686079077,0.95957426765859,0.848616559784092,0.895770353992952,0.546385294646052,0.913146339322287,0.938022209346653,0.94932677248526,0.940361176388384,0.952024796205478,0.943701997051888,0.834763841511863,0.927423470114217,0.948779087761583,0.917098766320187,0.927543759149575,0.93045883761386,0.948313242383383,0.931648487032374,0.915012270754917,0.912918518119999,0.837335967052893,0.944637228186166,0.937528980785431,0.931617335082437,0.875475965551341,0.944408229643917,0.852234753666553,0.899097968290102,0.926787755350912,0.818569220109203,0.954800204072067,0.852352209179832,0.922146576185945,0.929339462693854,0.867823673097075,0.880412508728443,0.927142300993461,0.929014231704879,0.911455115011961,0.874832193388723,0.89324567234676,0.898842601397953,0.917004185622694,0.927753624500923,0.871073191458682,0.89661440982798,0.948090646552281,0.935260712043529
